,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
1600,AAPL130720C00365000,AAPL,2013-07-20,call,365.0,A,84.85,,85.35,,5,26,2013-06-04,0.9694,0.0013,-14.5902,10.8955,0.3247
1601,AAPL130720P00365000,AAPL,2013-07-20,put,365.0,A,0.51,,0.65,,30,1613,2013-06-04,-0.0285,0.0013,-13.2751,10.3322,0.3196
1602,AAPL130720C00370000,AAPL,2013-07-20,call,370.0,A,80.0,,80.45,,0,99,2013-06-04,0.9603,0.0017,-18.0287,13.5202,0.3247
1603,AAPL130720P00370000,AAPL,2013-07-20,put,370.0,A,0.68,,0.76,,31,2813,2013-06-04,-0.0351,0.0016,-15.4832,12.259,0.3142
1604,AAPL130720C00375000,AAPL,2013-07-20,call,375.0,A,75.15,,75.75,,0,85,2013-06-04,0.9512,0.002,-20.9607,15.9639,0.3205
1605,AAPL130720P00375000,AAPL,2013-07-20,put,375.0,A,0.85,,0.93,,151,1113,2013-06-04,-0.0429,0.0019,-17.9035,14.4337,0.3086
1606,AAPL130720C00380000,AAPL,2013-07-20,call,380.0,A,70.4,,70.85,,19,136,2013-06-04,0.9428,0.0023,-23.1337,18.1223,0.312
1607,AAPL130720P00380000,AAPL,2013-07-20,put,380.0,A,1.06,,1.14,,104,2634,2013-06-04,-0.0522,0.0022,-20.5996,16.9102,0.3031
1608,AAPL130720C00385000,AAPL,2013-07-20,call,385.0,A,65.7,,66.15,,0,112,2013-06-04,0.9305,0.0027,-26.4854,21.0905,0.3075
1609,AAPL130720P00385000,AAPL,2013-07-20,put,385.0,A,1.32,,1.41,,41,1506,2013-06-04,-0.0638,0.0026,-23.6976,19.7752,0.2982
1610,AAPL130720C00390000,AAPL,2013-07-20,call,390.0,A,60.9,,61.4,,1,287,2013-06-04,0.9197,0.0032,-28.6053,23.5642,0.2975
1611,AAPL130720P00390000,AAPL,2013-07-20,put,390.0,A,1.65,,1.74,,149,2476,2013-06-04,-0.0776,0.0031,-27.1293,22.9962,0.2936
1612,AAPL130720C00395000,AAPL,2013-07-20,call,395.0,A,56.45,,56.85,,0,437,2013-06-04,0.9009,0.0037,-33.2742,27.5729,0.2963
1613,AAPL130720P00395000,AAPL,2013-07-20,put,395.0,A,2.02,,2.15,,106,1605,2013-06-04,-0.0935,0.0037,-30.6806,26.4603,0.2886
1614,AAPL130720C00400000,AAPL,2013-07-20,call,400.0,A,51.85,,52.3,,74,2611,2013-06-04,0.8837,0.0043,-36.3585,30.9398,0.2888
1615,AAPL130720P00400000,AAPL,2013-07-20,put,400.0,A,2.54,,2.66,,141,9876,2013-06-04,-0.1134,0.0043,-34.8639,30.4309,0.2852
1616,AAPL130720C00405000,AAPL,2013-07-20,call,405.0,A,47.55,,47.95,,5,845,2013-06-04,0.8599,0.0049,-40.9934,35.2211,0.2864
1617,AAPL130720P00405000,AAPL,2013-07-20,put,405.0,A,3.15,,3.3,,72,1697,2013-06-04,-0.1364,0.0049,-39.205,34.626,0.2819
1618,AAPL130720C00410000,AAPL,2013-07-20,call,410.0,A,43.3,,43.7,,11,885,2013-06-04,0.834,0.0056,-45.2376,39.4288,0.2826
1619,AAPL130720P00410000,AAPL,2013-07-20,put,410.0,A,3.9,,4.05,,43,3387,2013-06-04,-0.1628,0.0056,-43.6056,38.9617,0.2787
1620,AAPL130720C00415000,AAPL,2013-07-20,call,415.0,A,39.2,,39.6,,3,623,2013-06-04,0.8044,0.0062,-49.5258,43.7143,0.2793
1621,AAPL130720P00415000,AAPL,2013-07-20,put,415.0,A,4.8,,4.95,,115,3128,2013-06-04,-0.1928,0.0063,-48.0049,43.3519,0.2758
1622,AAPL130720C00420000,AAPL,2013-07-20,call,420.0,A,35.25,,35.65,,65,2452,2013-06-04,0.7711,0.0069,-53.695,47.928,0.2764
1623,AAPL130720P00420000,AAPL,2013-07-20,put,420.0,A,5.85,,6.05,,245,3541,2013-06-04,-0.2265,0.007,-52.2923,47.6665,0.2733
1624,AAPL130720C00425000,AAPL,2013-07-20,call,425.0,A,31.5,,31.9,,31,1318,2013-06-04,0.7347,0.0076,-57.4017,51.8701,0.2732
1625,AAPL130720P00425000,AAPL,2013-07-20,put,425.0,A,7.1,,7.3,,311,4109,2013-06-04,-0.2635,0.0076,-56.1742,51.7099,0.2707
1626,AAPL130720C00430000,AAPL,2013-07-20,call,430.0,A,27.95,,28.35,,299,2832,2013-06-04,0.6949,0.0082,-60.6975,55.4478,0.2703
1627,AAPL130720P00430000,AAPL,2013-07-20,put,430.0,A,8.55,,8.75,,293,5342,2013-06-04,-0.3038,0.0082,-59.5572,55.3512,0.2682
1628,AAPL130720C00435000,AAPL,2013-07-20,call,435.0,A,24.7,,25.0,,72,1890,2013-06-04,0.652,0.0087,-63.5921,58.5119,0.2686
1629,AAPL130720P00435000,AAPL,2013-07-20,put,435.0,A,10.2,,10.45,,367,3004,2013-06-04,-0.3468,0.0088,-62.3762,58.4479,0.2661
1630,AAPL130720C00440000,AAPL,2013-07-20,call,440.0,A,21.6,,21.95,,299,7141,2013-06-04,0.6069,0.0091,-65.688,60.8753,0.2668
1631,AAPL130720P00440000,AAPL,2013-07-20,put,440.0,A,12.1,,12.35,,474,7177,2013-06-04,-0.3922,0.0092,-64.3962,60.844,0.264
1632,AAPL130720C00445000,AAPL,2013-07-20,call,445.0,A,18.7,,19.05,,435,2429,2013-06-04,0.5603,0.0094,-66.6655,62.4358,0.2641
1633,AAPL130720P00445000,AAPL,2013-07-20,put,445.0,A,14.25,,14.5,,477,1643,2013-06-04,-0.4394,0.0095,-65.5972,62.4318,0.2622
1634,AAPL130720C00450000,AAPL,2013-07-20,call,450.0,A,16.15,,16.45,,1238,7821,2013-06-04,0.5125,0.0095,-67.0502,63.1287,0.2628
1635,AAPL130720P00450000,AAPL,2013-07-20,put,450.0,A,16.65,,16.95,,675,7270,2013-06-04,-0.4875,0.0095,-65.9933,63.1295,0.261
1636,AAPL130720C00455000,AAPL,2013-07-20,call,455.0,A,13.8,,14.1,,1564,11030,2013-06-04,0.4646,0.0095,-66.444,62.9119,0.2614
1637,AAPL130720P00455000,AAPL,2013-07-20,put,455.0,A,19.25,,19.55,,719,6377,2013-06-04,-0.536,0.0097,-65.1606,62.9017,0.2587
1638,AAPL130720C00460000,AAPL,2013-07-20,call,460.0,A,11.7,,11.95,,851,5932,2013-06-04,0.4171,0.0095,-64.8456,61.7927,0.2597
1639,AAPL130720P00460000,AAPL,2013-07-20,put,460.0,A,22.15,,22.5,,519,3407,2013-06-04,-0.5836,0.0095,-63.7149,61.764,0.2579
1640,AAPL130720C00465000,AAPL,2013-07-20,call,465.0,A,9.8,,10.1,,435,2990,2013-06-04,0.3706,0.0092,-62.3145,59.8087,0.258
1641,AAPL130720P00465000,AAPL,2013-07-20,put,465.0,A,25.25,,25.6,,57,1030,2013-06-04,-0.6304,0.0092,-61.1786,59.75,0.2562
1642,AAPL130720C00470000,AAPL,2013-07-20,call,470.0,A,8.25,,8.45,,603,6725,2013-06-04,0.3272,0.0088,-59.5427,57.1388,0.2581
1643,AAPL130720P00470000,AAPL,2013-07-20,put,470.0,A,28.6,,29.0,,64,1513,2013-06-04,-0.6748,0.0089,-58.0865,56.987,0.2553
1644,AAPL130720C00475000,AAPL,2013-07-20,call,475.0,A,6.8,,7.05,,611,4281,2013-06-04,0.2857,0.0083,-55.921,53.8193,0.2574
1645,AAPL130720P00475000,AAPL,2013-07-20,put,475.0,A,32.35,,32.55,,30,2116,2013-06-04,-0.7156,0.0084,-54.746,53.6861,0.2557
1646,AAPL130720C00480000,AAPL,2013-07-20,call,480.0,A,5.6,,5.75,,416,6777,2013-06-04,0.2471,0.0078,-51.7825,49.9998,0.2566
1647,AAPL130720P00480000,AAPL,2013-07-20,put,480.0,A,36.0,,36.45,,13,2669,2013-06-04,-0.7545,0.0078,-50.5446,49.8127,0.2548
1648,AAPL130720C00485000,AAPL,2013-07-20,call,485.0,A,4.6,,4.8,,369,4093,2013-06-04,0.2124,0.0071,-47.5919,45.9428,0.2567
1649,AAPL130720P00485000,AAPL,2013-07-20,put,485.0,A,40.0,,40.35,,15,913,2013-06-04,-0.7901,0.0072,-46.0404,45.5961,0.254
1650,AAPL130720C00490000,AAPL,2013-07-20,call,490.0,A,3.75,,3.95,,199,2362,2013-06-04,0.1814,0.0065,-43.2881,41.745,0.257
1651,AAPL130720P00490000,AAPL,2013-07-20,put,490.0,A,44.15,,44.55,,0,1442,2013-06-04,-0.821,0.0065,-41.7739,41.3714,0.2545
1652,AAPL130720C00495000,AAPL,2013-07-20,call,495.0,A,3.05,,3.2,,108,2116,2013-06-04,0.1535,0.0057,-38.9051,37.4936,0.2572
1653,AAPL130720P00495000,AAPL,2013-07-20,put,495.0,A,48.45,,48.9,,0,712,2013-06-04,-0.8478,0.0057,-37.6972,37.2441,0.2557
1654,AAPL130720C00500000,AAPL,2013-07-20,call,500.0,A,2.5,,2.6,,1386,18737,2013-06-04,0.1298,0.0052,-34.8753,33.4707,0.2582
1655,AAPL130720P00500000,AAPL,2013-07-20,put,500.0,A,52.9,,53.3,,55,8618,2013-06-04,-0.8718,0.0052,-33.5619,33.1488,0.2565
1656,AAPL130720C00505000,AAPL,2013-07-20,call,505.0,A,2.04,,2.12,,133,2858,2013-06-04,0.1097,0.0046,-31.1483,29.713,0.2599
1657,AAPL130720P00505000,AAPL,2013-07-20,put,505.0,A,57.4,,57.85,,29,668,2013-06-04,-0.8925,0.0045,-29.6138,29.2467,0.2574
1658,AAPL130720C00510000,AAPL,2013-07-20,call,510.0,A,1.64,,1.73,,242,2829,2013-06-04,0.0913,0.004,-27.2858,25.9808,0.2604
1659,AAPL130720P00510000,AAPL,2013-07-20,put,510.0,A,61.95,,62.45,,19,1366,2013-06-04,-0.9117,0.0039,-25.4625,25.3128,0.2569
1660,AAPL130720C00515000,AAPL,2013-07-20,call,515.0,A,1.31,,1.42,,39,1684,2013-06-04,0.076,0.0035,-23.8936,22.6484,0.2616
1661,AAPL130720P00515000,AAPL,2013-07-20,put,515.0,A,66.7,,67.15,,5,683,2013-06-04,-0.9254,0.0034,-22.5645,22.2882,0.2597
1662,AAPL130720C00520000,AAPL,2013-07-20,call,520.0,A,1.08,,1.16,,245,5653,2013-06-04,0.0639,0.003,-21.0822,19.8109,0.2639
1663,AAPL130720P00520000,AAPL,2013-07-20,put,520.0,A,71.4,,71.85,,2,1202,2013-06-04,-0.9399,0.0028,-18.8678,18.8456,0.2587
1664,AAPL130720C00525000,AAPL,2013-07-20,call,525.0,A,0.89,,0.95,,83,2924,2013-06-04,0.0536,0.0026,-18.5244,17.2582,0.2662
1665,AAPL130720P00525000,AAPL,2013-07-20,put,525.0,A,76.2,,76.7,,10,1273,2013-06-04,-0.9496,0.0025,-16.4823,16.402,0.2614
1666,AAPL130720C00530000,AAPL,2013-07-20,call,530.0,A,0.72,,0.79,,21,2032,2013-06-04,0.045,0.0022,-16.267,15.0152,0.2687
1667,AAPL130720P00530000,AAPL,2013-07-20,put,530.0,A,80.95,,81.55,,1,1741,2013-06-04,-0.9609,0.0021,-13.1008,13.3402,0.2587
1668,AAPL130720C00535000,AAPL,2013-07-20,call,535.0,A,0.6,,0.66,,28,939,2013-06-04,0.0383,0.0019,-14.4507,13.1728,0.2721
1669,AAPL130720P00535000,AAPL,2013-07-20,put,535.0,A,85.95,,86.4,,7,1012,2013-06-04,-0.9688,0.0017,-10.714,11.0666,0.2587
1670,AAPL130720C00540000,AAPL,2013-07-20,call,540.0,A,0.51,,0.57,,61,1334,2013-06-04,0.0325,0.0017,-12.8277,11.5497,0.2755
1671,AAPL130720P00540000,AAPL,2013-07-20,put,540.0,A,90.85,,91.3,,1,618,2013-06-04,-0.9753,0.0014,-8.6487,9.1009,0.2587
1672,AAPL130720C00545000,AAPL,2013-07-20,call,545.0,A,0.41,,0.48,,56,1206,2013-06-04,0.0273,0.0014,-11.1664,9.9712,0.2778
1673,AAPL130720P00545000,AAPL,2013-07-20,put,545.0,A,95.7,,96.25,,0,686,2013-06-04,-0.9806,0.0011,-6.8822,7.4213,0.2587
1674,AAPL130720C00550000,AAPL,2013-07-20,call,550.0,A,0.38,,0.42,,231,6866,2013-06-04,0.0245,0.0013,-10.3964,9.0846,0.2839
1675,AAPL130720P00550000,AAPL,2013-07-20,put,550.0,A,100.65,,101.35,,10,2286,2013-06-04,-0.9848,0.0009,-5.3877,6.0022,0.2587
1676,AAPL130720C00555000,AAPL,2013-07-20,call,555.0,A,0.31,,0.37,,17,1101,2013-06-04,0.0208,0.0011,-9.2219,7.966,0.2872
1677,AAPL130720P00555000,AAPL,2013-07-20,put,555.0,A,105.45,,106.3,,1,564,2013-06-04,-0.9882,0.0007,-4.1362,4.816,0.2587
1678,AAPL130720C00560000,AAPL,2013-07-20,call,560.0,A,0.24,,0.31,,2,1730,2013-06-04,0.0173,0.0009,-7.87,6.7679,0.2885
1679,AAPL130720P00560000,AAPL,2013-07-20,put,560.0,A,110.4,,111.25,,0,1631,2013-06-04,-0.9909,0.0005,-3.0983,3.8344,0.2587
1680,AAPL130720C00565000,AAPL,2013-07-20,call,565.0,A,0.21,,0.29,,0,868,2013-06-04,0.0156,0.0008,-7.3537,6.1974,0.2944
1681,AAPL130720P00565000,AAPL,2013-07-20,put,565.0,A,115.1,,116.5,,0,380,2013-06-04,-0.993,0.0005,-2.2454,3.0299,0.2587
1682,AAPL130720C00570000,AAPL,2013-07-20,call,570.0,A,0.16,,0.29,,0,1742,2013-06-04,0.0137,0.0007,-6.6595,5.5336,0.2985
1683,AAPL130720P00570000,AAPL,2013-07-20,put,570.0,A,120.55,,121.05,,0,1088,2013-06-04,-0.9946,0.0004,-1.5504,2.3769,0.2587
1684,AAPL130720C00575000,AAPL,2013-07-20,call,575.0,A,0.13,,0.22,,4,3279,2013-06-04,0.011,0.0005,-5.5138,4.5833,0.2985
1685,AAPL130720P00575000,AAPL,2013-07-20,put,575.0,A,125.25,,126.35,,2,3286,2013-06-04,-0.9959,0.0002,-0.9886,1.8514,0.2587
1686,AAPL130720C00580000,AAPL,2013-07-20,call,580.0,A,0.12,,0.22,,10,1932,2013-06-04,0.0104,0.0005,-5.3905,4.3697,0.3061
1687,AAPL130720P00580000,AAPL,2013-07-20,put,580.0,A,130.25,,131.35,,0,989,2013-06-04,-0.9969,0.0002,-0.5376,1.4322,0.2587
1688,AAPL130720C00585000,AAPL,2013-07-20,call,585.0,A,0.12,,0.19,,38,518,2013-06-04,0.0095,0.0005,-5.1074,4.0607,0.3121
1689,AAPL130720P00585000,AAPL,2013-07-20,put,585.0,A,135.25,,136.35,,0,399,2013-06-04,-0.9976,0.0002,-0.1779,1.1006,0.2587
1690,AAPL130720C00590000,AAPL,2013-07-20,call,590.0,A,0.11,,0.19,,0,1413,2013-06-04,0.0091,0.0005,-4.9814,3.8714,0.3192
1691,AAPL130720P00590000,AAPL,2013-07-20,put,590.0,A,140.2,,141.25,,0,980,2013-06-04,-0.9982,0.0001,0.1073,0.8402,0.2587
1692,AAPL130720C00595000,AAPL,2013-07-20,call,595.0,A,0.1,,0.16,,90,1354,2013-06-04,0.0078,0.0004,-4.4291,3.4124,0.3221
1693,AAPL130720P00595000,AAPL,2013-07-20,put,595.0,A,145.2,,146.05,,0,384,2013-06-04,-0.9986,0.0001,0.3325,0.6374,0.2587
1694,AAPL130720C00600000,AAPL,2013-07-20,call,600.0,A,0.12,,0.15,,18,22656,2013-06-04,0.0064,0.0004,-3.6964,2.8479,0.3221
1695,AAPL130720P00600000,AAPL,2013-07-20,put,600.0,A,150.45,,151.2,,15,12824,2013-06-04,-0.9989,0.0001,0.5098,0.4806,0.2587
1696,AAPL130720C00605000,AAPL,2013-07-20,call,605.0,A,0.08,,0.14,,15,1349,2013-06-04,0.0052,0.0002,-3.073,2.3677,0.3221
1697,AAPL130720P00605000,AAPL,2013-07-20,put,605.0,A,155.25,,156.2,,0,585,2013-06-04,-0.9992,0.0001,0.649,0.3602,0.2587
1698,AAPL130720C00610000,AAPL,2013-07-20,call,610.0,A,0.07,,0.15,,10,951,2013-06-04,0.0042,0.0002,-2.5452,1.961,0.3221
1699,AAPL130720P00610000,AAPL,2013-07-20,put,610.0,A,159.9,,161.6,,0,508,2013-06-04,-0.9994,0.0,0.7584,0.2684,0.2587
1700,AAPL130720C00615000,AAPL,2013-07-20,call,615.0,A,0.07,,0.15,,4,1129,2013-06-04,0.0034,0.0002,-2.1003,1.6183,0.3221
1701,AAPL130720P00615000,AAPL,2013-07-20,put,615.0,A,164.9,,166.6,,0,310,2013-06-04,-0.9995,0.0,0.8446,0.1989,0.2587
1702,AAPL130720C00620000,AAPL,2013-07-20,call,620.0,A,0.08,,0.15,,0,3400,2013-06-04,0.0027,0.0002,-1.7271,1.3307,0.3221
1703,AAPL130720P00620000,AAPL,2013-07-20,put,620.0,A,169.9,,171.55,,0,209,2013-06-04,-0.9996,0.0,0.9129,0.1466,0.2587
1704,AAPL130720C00625000,AAPL,2013-07-20,call,625.0,A,0.06,,0.13,,0,1320,2013-06-04,0.0022,0.0001,-1.4152,1.0905,0.3221
1705,AAPL130720P00625000,AAPL,2013-07-20,put,625.0,A,174.9,,176.55,,0,242,2013-06-04,-0.9996,0.0,0.9674,0.1074,0.2587
1706,AAPL130720C00630000,AAPL,2013-07-20,call,630.0,A,0.01,,0.15,,0,878,2013-06-04,0.0018,0.0001,-1.1558,0.8906,0.3221
1707,AAPL130720P00630000,AAPL,2013-07-20,put,630.0,A,179.9,,181.55,,0,388,2013-06-04,-0.9997,0.0,1.0114,0.0783,0.2587
1708,AAPL130720C00635000,AAPL,2013-07-20,call,635.0,A,0.02,,0.15,,0,499,2013-06-04,0.0014,0.0001,-0.9409,0.725,0.3221
1709,AAPL130720P00635000,AAPL,2013-07-20,put,635.0,A,184.9,,186.55,,0,195,2013-06-04,-0.9997,0.0,1.0475,0.0568,0.2587
1710,AAPL130720C00640000,AAPL,2013-07-20,call,640.0,A,0.03,,0.13,,0,864,2013-06-04,0.0011,0.0001,-0.7635,0.5883,0.3221
1711,AAPL130720P00640000,AAPL,2013-07-20,put,640.0,A,189.9,,191.55,,0,39,2013-06-04,-0.9998,0.0,1.0777,0.041,0.2587
1712,AAPL130720C00645000,AAPL,2013-07-20,call,645.0,A,0.04,,0.12,,0,530,2013-06-04,0.0009,0.0001,-0.6176,0.4759,0.3221
1713,AAPL130720P00645000,AAPL,2013-07-20,put,645.0,A,194.9,,196.55,,0,53,2013-06-04,-0.9998,0.0,1.1034,0.0295,0.2587
1714,AAPL130720C00650000,AAPL,2013-07-20,call,650.0,A,0.05,,0.08,,25,4441,2013-06-04,0.0007,0.0,-0.4981,0.3837,0.3221
1715,AAPL130720P00650000,AAPL,2013-07-20,put,650.0,A,199.9,,201.55,,0,32,2013-06-04,-0.9998,0.0,1.1258,0.0211,0.2587
1716,AAPL130720C00655000,AAPL,2013-07-20,call,655.0,A,0.05,,0.1,,0,783,2013-06-04,0.0005,0.0,-0.4006,0.3086,0.3221
1717,AAPL130720P00655000,AAPL,2013-07-20,put,655.0,A,204.9,,206.55,,0,10,2013-06-04,-0.9998,0.0,1.1458,0.015,0.2587
1718,AAPL130720C00660000,AAPL,2013-07-20,call,660.0,A,0.01,,0.09,,0,1162,2013-06-04,0.0004,0.0,-0.3212,0.2475,0.3221
1719,AAPL130720P00660000,AAPL,2013-07-20,put,660.0,A,209.9,,211.55,,0,6,2013-06-04,-0.9998,0.0,1.1641,0.0106,0.2587
1720,AAPL130720C00665000,AAPL,2013-07-20,call,665.0,A,0.01,,0.13,,0,1008,2013-06-04,0.0002,0.0,-0.2569,0.1979,0.3221
1721,AAPL130720P00665000,AAPL,2013-07-20,put,665.0,A,215.2,,216.25,,0,9,2013-06-04,-0.9998,0.0,1.181,0.0075,0.2587
1722,AAPL130720C00670000,AAPL,2013-07-20,call,670.0,A,0.01,,0.08,,0,6067,2013-06-04,0.0002,0.0,-0.2048,0.1579,0.3221
1723,AAPL130720P00670000,AAPL,2013-07-20,put,670.0,A,219.9,,221.55,,0,44,2013-06-04,-0.9998,0.0,1.197,0.0053,0.2587
1724,AAPL130720C00675000,AAPL,2013-07-20,call,675.0,A,0.01,,0.08,,0,980,2013-06-04,0.0002,0.0,-0.1629,0.1256,0.3221
1725,AAPL130720P00675000,AAPL,2013-07-20,put,675.0,A,224.9,,226.55,,0,10,2013-06-04,-0.9998,0.0,1.2124,0.0037,0.2587
1726,AAPL130720C00680000,AAPL,2013-07-20,call,680.0,A,0.01,,0.08,,3,1282,2013-06-04,0.0002,0.0,-0.1293,0.0995,0.3221
1727,AAPL130720P00680000,AAPL,2013-07-20,put,680.0,A,229.9,,231.55,,0,28,2013-06-04,-0.9998,0.0,1.2272,0.0026,0.2587
1728,AAPL130720C00685000,AAPL,2013-07-20,call,685.0,A,0.01,,0.07,,0,318,2013-06-04,0.0001,0.0,-0.1023,0.0788,0.3221
1729,AAPL130720P00685000,AAPL,2013-07-20,put,685.0,A,234.9,,236.55,,0,0,2013-06-04,-0.9998,0.0,1.2417,0.0018,0.2587
1730,AAPL130720C00690000,AAPL,2013-07-20,call,690.0,A,0.01,,0.07,,0,1467,2013-06-04,0.0001,0.0,-0.0808,0.0622,0.3221
1731,AAPL130720P00690000,AAPL,2013-07-20,put,690.0,A,239.9,,241.55,,0,0,2013-06-04,-0.9998,0.0,1.256,0.0011,0.2587
1732,AAPL130720C00695000,AAPL,2013-07-20,call,695.0,A,0.01,,0.07,,0,472,2013-06-04,0.0001,0.0,-0.0636,0.049,0.3221
1733,AAPL130720P00695000,AAPL,2013-07-20,put,695.0,A,244.9,,246.55,,0,0,2013-06-04,-0.9998,0.0,1.27,0.0009,0.2587
1734,AAPL130720C00700000,AAPL,2013-07-20,call,700.0,A,0.01,,0.05,,0,5049,2013-06-04,0.0001,0.0,-0.05,0.0385,0.3221
1735,AAPL130720P00700000,AAPL,2013-07-20,put,700.0,A,250.2,,251.2,,0,83,2013-06-04,-0.9998,0.0,1.284,0.0005,0.2587
1736,AAPL130720C00705000,AAPL,2013-07-20,call,705.0,A,0.01,,0.06,,0,504,2013-06-04,0.0,0.0,-0.0392,0.0302,0.3221
1737,AAPL130720P00705000,AAPL,2013-07-20,put,705.0,A,254.9,,256.55,,0,5,2013-06-04,-0.9998,0.0,1.2979,0.0004,0.2587
1738,AAPL130720C00710000,AAPL,2013-07-20,call,710.0,A,0.01,,0.07,,0,665,2013-06-04,0.0,0.0,-0.0307,0.0236,0.3221
1739,AAPL130720P00710000,AAPL,2013-07-20,put,710.0,A,259.9,,261.55,,0,20,2013-06-04,-0.9998,0.0,1.3117,0.0002,0.2587
1740,AAPL130720C00715000,AAPL,2013-07-20,call,715.0,A,0.01,,0.07,,0,286,2013-06-04,0.0,0.0,-0.0239,0.0185,0.3221
1741,AAPL130720P00715000,AAPL,2013-07-20,put,715.0,A,264.9,,266.55,,0,0,2013-06-04,-0.9998,0.0,1.3254,0.0002,0.2587
1742,AAPL130720C00720000,AAPL,2013-07-20,call,720.0,A,0.01,,0.07,,0,647,2013-06-04,0.0,0.0,-0.0187,0.0144,0.3221
1743,AAPL130720P00720000,AAPL,2013-07-20,put,720.0,A,269.9,,271.55,,0,0,2013-06-04,-0.9998,0.0,1.3392,0.0001,0.2587
1744,AAPL130720C00725000,AAPL,2013-07-20,call,725.0,A,0.01,,0.07,,0,431,2013-06-04,0.0,0.0,-0.0145,0.0112,0.3221
1745,AAPL130720P00725000,AAPL,2013-07-20,put,725.0,A,274.9,,276.55,,0,1,2013-06-04,-0.9998,0.0,1.3529,0.0001,0.2587
1746,AAPL130720C00730000,AAPL,2013-07-20,call,730.0,A,0.0,,0.07,,0,225,2013-06-04,0.0,0.0,-0.0113,0.0087,0.3221
1747,AAPL130720P00730000,AAPL,2013-07-20,put,730.0,A,279.9,,281.55,,0,0,2013-06-04,-0.9998,0.0,1.3666,0.0001,0.2587
1748,AAPL130720C00735000,AAPL,2013-07-20,call,735.0,A,0.01,,0.07,,0,318,2013-06-04,0.0,0.0,-0.0087,0.0067,0.3221
1749,AAPL130720P00735000,AAPL,2013-07-20,put,735.0,A,284.9,,286.55,,0,5,2013-06-04,-0.9998,0.0,1.3803,0.0,0.2587
1750,AAPL130720C00740000,AAPL,2013-07-20,call,740.0,A,0.0,,0.07,,0,277,2013-06-04,0.0,0.0,-0.0067,0.0052,0.3221
1751,AAPL130720P00740000,AAPL,2013-07-20,put,740.0,A,289.9,,291.55,,0,0,2013-06-04,-0.9998,0.0,1.3939,0.0,0.2587
1752,AAPL130720C00745000,AAPL,2013-07-20,call,745.0,A,0.0,,0.07,,0,452,2013-06-04,0.0,0.0,-0.0052,0.004,0.3221
1753,AAPL130720P00745000,AAPL,2013-07-20,put,745.0,A,294.9,,296.55,,0,0,2013-06-04,-0.9998,0.0,1.4077,0.0,0.2587
1754,AAPL130720C00750000,AAPL,2013-07-20,call,750.0,A,0.01,,0.06,,0,915,2013-06-04,0.0,0.0,-0.004,0.0031,0.3221
1755,AAPL130720P00750000,AAPL,2013-07-20,put,750.0,A,299.9,,301.55,,0,0,2013-06-04,-0.9998,0.0,1.4214,0.0,0.2587
1756,AAPL130720C00755000,AAPL,2013-07-20,call,755.0,A,0.0,,0.06,,0,377,2013-06-04,0.0,0.0,-0.0031,0.0023,0.3221
1757,AAPL130720P00755000,AAPL,2013-07-20,put,755.0,A,304.9,,306.55,,0,10,2013-06-04,-0.9998,0.0,1.4351,0.0,0.2587
1758,AAPL130720C00760000,AAPL,2013-07-20,call,760.0,A,0.0,,0.06,,0,558,2013-06-04,0.0,0.0,-0.0024,0.0018,0.3221
1759,AAPL130720P00760000,AAPL,2013-07-20,put,760.0,A,309.9,,311.55,,0,0,2013-06-04,-0.9998,0.0,1.4488,0.0,0.2587
1760,AAPL130720C00765000,AAPL,2013-07-20,call,765.0,A,0.0,,0.06,,0,148,2013-06-04,0.0,0.0,-0.0018,0.0014,0.3221
1761,AAPL130720P00765000,AAPL,2013-07-20,put,765.0,A,314.9,,316.55,,0,0,2013-06-04,-0.9998,0.0,1.4625,0.0,0.2587
1762,AAPL130720C00770000,AAPL,2013-07-20,call,770.0,A,0.0,,0.06,,0,273,2013-06-04,0.0,0.0,-0.0014,0.0011,0.3221
1763,AAPL130720P00770000,AAPL,2013-07-20,put,770.0,A,319.9,,321.55,,0,11,2013-06-04,-0.9998,0.0,1.4761,0.0,0.2587
1764,AAPL130720C00775000,AAPL,2013-07-20,call,775.0,A,0.0,,0.06,,0,370,2013-06-04,0.0,0.0,-0.0011,0.0008,0.3221
1765,AAPL130720P00775000,AAPL,2013-07-20,put,775.0,A,324.9,,326.55,,0,0,2013-06-04,-0.9998,0.0,1.4898,0.0,0.2587
1766,AAPL130720C00780000,AAPL,2013-07-20,call,780.0,A,0.0,,0.05,,0,600,2013-06-04,0.0,0.0,-0.0008,0.0005,0.3221
1767,AAPL130720P00780000,AAPL,2013-07-20,put,780.0,A,329.9,,331.55,,0,0,2013-06-04,-0.9998,0.0,1.5035,0.0,0.2587
1768,AAPL130720C00785000,AAPL,2013-07-20,call,785.0,A,0.0,,0.06,,0,239,2013-06-04,0.0,0.0,-0.0006,0.0005,0.3221
1769,AAPL130720P00785000,AAPL,2013-07-20,put,785.0,A,335.2,,336.25,,0,32,2013-06-04,-0.9998,0.0,1.5172,0.0,0.2587
1770,AAPL130720C00790000,AAPL,2013-07-20,call,790.0,A,0.0,,0.06,,0,296,2013-06-04,0.0,0.0,-0.0005,0.0004,0.3221
1771,AAPL130720P00790000,AAPL,2013-07-20,put,790.0,A,339.9,,341.55,,0,0,2013-06-04,-0.9998,0.0,1.5309,0.0,0.2587
