,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
1996,AAPL130817C00535000,AAPL,2013-08-17,call,535.0,A,1.93,,2.03,,10,342,2013-06-05,0.0801,0.0026,-20.6724,29.4738,0.2887
1997,AAPL130817P00535000,AAPL,2013-08-17,put,535.0,A,93.85,,94.6,,0,20,2013-06-05,-0.9037,0.0027,-33.5021,32.5119,0.3029
1998,AAPL130817C00540000,AAPL,2013-08-17,call,540.0,A,1.65,,1.76,,3,152,2013-06-05,0.0704,0.0023,-18.8055,26.7134,0.2894
1999,AAPL130817P00540000,AAPL,2013-08-17,put,540.0,A,98.6,,99.35,,0,77,2013-06-05,-0.9122,0.0025,-32.0491,30.2181,0.3059
2000,AAPL130817C00545000,AAPL,2013-08-17,call,545.0,A,1.42,,1.54,,2,230,2013-06-05,0.0622,0.0021,-17.1778,24.2628,0.2907
2001,AAPL130817P00545000,AAPL,2013-08-17,put,545.0,A,103.6,,104.3,,0,37,2013-06-05,-0.915,0.0023,-32.18,29.4358,0.3156
2002,AAPL130817C00550000,AAPL,2013-08-17,call,550.0,A,1.25,,1.35,,23,1164,2013-06-05,0.0554,0.0019,-15.8172,22.1558,0.2928
2003,AAPL130817P00550000,AAPL,2013-08-17,put,550.0,A,108.2,,109.0,,0,51,2013-06-05,-0.926,0.0021,-29.6224,26.3127,0.3131
2004,AAPL130817C00555000,AAPL,2013-08-17,call,555.0,A,1.07,,1.18,,7,212,2013-06-05,0.0488,0.0017,-14.3739,20.0311,0.294
2005,AAPL130817P00555000,AAPL,2013-08-17,put,555.0,A,113.05,,113.75,,0,66,2013-06-05,-0.9328,0.002,-28.1897,24.2673,0.3152
2006,AAPL130817C00560000,AAPL,2013-08-17,call,560.0,A,0.95,,1.04,,11,203,2013-06-05,0.0437,0.0016,-13.2766,18.3275,0.2965
2007,AAPL130817P00560000,AAPL,2013-08-17,put,560.0,A,117.9,,118.6,,0,61,2013-06-05,-0.9383,0.0018,-27.0666,22.5746,0.3184
2008,AAPL130817C00565000,AAPL,2013-08-17,call,565.0,A,0.86,,0.9,,8,2207,2013-06-05,0.0392,0.0014,-12.2593,16.7658,0.299
2009,AAPL130817P00565000,AAPL,2013-08-17,put,565.0,A,122.85,,123.9,,0,23,2013-06-05,-0.9451,0.0016,-25.3775,20.4046,0.3184
2010,AAPL130817C00570000,AAPL,2013-08-17,call,570.0,A,0.7,,0.82,,10,225,2013-06-05,0.0342,0.0013,-10.9979,14.998,0.2996
2011,AAPL130817P00570000,AAPL,2013-08-17,put,570.0,A,127.7,,128.75,,0,35,2013-06-05,-0.9512,0.0015,-23.8044,18.3884,0.3184
2012,AAPL130817C00575000,AAPL,2013-08-17,call,575.0,A,0.64,,0.73,,3,289,2013-06-05,0.0308,0.0011,-10.1918,13.7585,0.3024
2013,AAPL130817P00575000,AAPL,2013-08-17,put,575.0,A,132.7,,133.3,,0,85,2013-06-05,-0.9566,0.0013,-22.3463,16.5232,0.3184
2014,AAPL130817C00580000,AAPL,2013-08-17,call,580.0,A,0.57,,0.64,,5,88,2013-06-05,0.0274,0.001,-9.3271,12.4987,0.3044
2015,AAPL130817P00580000,AAPL,2013-08-17,put,580.0,A,137.65,,138.2,,0,63,2013-06-05,-0.9614,0.0011,-21.0006,14.8054,0.3184
2016,AAPL130817C00585000,AAPL,2013-08-17,call,585.0,A,0.51,,0.57,,0,91,2013-06-05,0.0246,0.0009,-8.6052,11.4289,0.3069
2017,AAPL130817P00585000,AAPL,2013-08-17,put,585.0,A,142.4,,143.1,,0,37,2013-06-05,-0.9657,0.0011,-19.7638,13.2299,0.3184
2018,AAPL130817C00590000,AAPL,2013-08-17,call,590.0,A,0.45,,0.52,,1,95,2013-06-05,0.0222,0.0009,-7.9693,10.4846,0.3096
2019,AAPL130817P00590000,AAPL,2013-08-17,put,590.0,A,147.2,,148.45,,0,31,2013-06-05,-0.9695,0.0009,-18.6315,11.7906,0.3184
2020,AAPL130817C00595000,AAPL,2013-08-17,call,595.0,A,0.38,,0.5,,0,130,2013-06-05,0.0202,0.0008,-7.4109,9.6531,0.3125
2021,AAPL130817P00595000,AAPL,2013-08-17,put,595.0,A,152.15,,153.4,,0,2507,2013-06-05,-0.9729,0.0008,-17.5987,10.4807,0.3184
2022,AAPL130817C00600000,AAPL,2013-08-17,call,600.0,A,0.36,,0.43,,12,826,2013-06-05,0.0183,0.0007,-6.8729,8.8699,0.3152
2023,AAPL130817P00600000,AAPL,2013-08-17,put,600.0,A,157.45,,158.05,,0,170,2013-06-05,-0.9758,0.0007,-16.6601,9.2929,0.3184
2024,AAPL130817C00605000,AAPL,2013-08-17,call,605.0,A,0.31,,0.4,,5,104,2013-06-05,0.0165,0.0007,-6.3555,8.1328,0.3177
2025,AAPL130817P00605000,AAPL,2013-08-17,put,605.0,A,162.05,,163.3,,0,4,2013-06-05,-0.9784,0.0007,-15.8099,8.2197,0.3184
2026,AAPL130817C00610000,AAPL,2013-08-17,call,610.0,A,0.25,,0.36,,0,238,2013-06-05,0.0144,0.0005,-5.651,7.2184,0.3181
2027,AAPL130817P00610000,AAPL,2013-08-17,put,610.0,A,167.05,,168.25,,0,8,2013-06-05,-0.9806,0.0005,-15.0423,7.2531,0.3184
2028,AAPL130817C00615000,AAPL,2013-08-17,call,615.0,A,0.21,,0.34,,0,167,2013-06-05,0.0128,0.0005,-5.157,6.5469,0.3199
2029,AAPL130817P00615000,AAPL,2013-08-17,put,615.0,A,172.0,,173.2,,0,21,2013-06-05,-0.9826,0.0005,-14.3512,6.3854,0.3184
2030,AAPL130817C00620000,AAPL,2013-08-17,call,620.0,A,0.18,,0.31,,0,161,2013-06-05,0.0115,0.0005,-4.7071,5.9393,0.3217
2031,AAPL130817P00620000,AAPL,2013-08-17,put,620.0,A,176.8,,178.25,,0,4,2013-06-05,-0.9844,0.0004,-13.7309,5.609,0.3184
2032,AAPL130817C00625000,AAPL,2013-08-17,call,625.0,A,0.15,,0.3,,0,40,2013-06-05,0.0104,0.0004,-4.369,5.4658,0.3242
2033,AAPL130817P00625000,AAPL,2013-08-17,put,625.0,A,181.95,,183.15,,0,0,2013-06-05,-0.9859,0.0004,-13.1756,4.9162,0.3184
2034,AAPL130817C00630000,AAPL,2013-08-17,call,630.0,A,0.14,,0.28,,0,20,2013-06-05,0.0097,0.0004,-4.1533,5.1349,0.328
2035,AAPL130817P00630000,AAPL,2013-08-17,put,630.0,A,186.95,,188.15,,0,34,2013-06-05,-0.9872,0.0002,-12.6797,4.2998,0.3184
2036,AAPL130817C00635000,AAPL,2013-08-17,call,635.0,A,0.06,,0.26,,0,8,2013-06-05,0.0069,0.0002,-2.9962,3.8062,0.3191
2037,AAPL130817P00635000,AAPL,2013-08-17,put,635.0,A,191.75,,193.2,,0,60,2013-06-05,-0.9883,0.0002,-12.238,3.753,0.3184
2038,AAPL130817C00640000,AAPL,2013-08-17,call,640.0,A,0.02,,0.29,,0,2,2013-06-05,0.0052,0.0002,-2.2923,2.9603,0.3138
2039,AAPL130817P00640000,AAPL,2013-08-17,put,640.0,A,196.7,,198.15,,0,39,2013-06-05,-0.9893,0.0002,-11.8453,3.2691,0.3184
2040,AAPL130817C00645000,AAPL,2013-08-17,call,645.0,A,0.03,,0.3,,0,1,2013-06-05,0.0044,0.0002,-1.9852,2.5627,0.3138
2041,AAPL130817P00645000,AAPL,2013-08-17,put,645.0,A,201.7,,203.15,,0,1,2013-06-05,-0.9901,0.0002,-11.497,2.8421,0.3184
2042,AAPL130817C00650000,AAPL,2013-08-17,call,650.0,A,0.08,,0.27,,0,40,2013-06-05,0.0037,0.0002,-1.7159,2.2142,0.3138
2043,AAPL130817P00650000,AAPL,2013-08-17,put,650.0,A,207.05,,208.05,,0,42,2013-06-05,-0.9908,0.0002,-11.1885,2.4661,0.3184
2044,AAPL130817C00655000,AAPL,2013-08-17,call,655.0,A,0.08,,0.24,,0,61,2013-06-05,0.0032,0.0002,-1.4802,1.9094,0.3138
2045,AAPL130817P00655000,AAPL,2013-08-17,put,655.0,A,211.65,,213.1,,0,9,2013-06-05,-0.9915,0.0002,-10.9159,2.136,0.3184
2046,AAPL130817C00660000,AAPL,2013-08-17,call,660.0,A,0.07,,0.25,,0,12,2013-06-05,0.0027,0.0001,-1.2746,1.6435,0.3138
2047,AAPL130817P00660000,AAPL,2013-08-17,put,660.0,A,216.75,,218.1,,0,0,2013-06-05,-0.992,0.0001,-10.6751,1.8467,0.3184
2048,AAPL130817C00665000,AAPL,2013-08-17,call,665.0,A,0.06,,0.25,,0,0,2013-06-05,0.0023,0.0001,-1.0955,1.4121,0.3138
2049,AAPL130817P00665000,AAPL,2013-08-17,put,665.0,A,221.75,,223.15,,0,7,2013-06-05,-0.9925,0.0001,-10.4629,1.5938,0.3184
2050,AAPL130817C00670000,AAPL,2013-08-17,call,670.0,A,0.01,,0.25,,0,0,2013-06-05,0.0019,0.0001,-0.9399,1.2112,0.3138
2051,AAPL130817P00670000,AAPL,2013-08-17,put,670.0,A,226.7,,228.15,,0,0,2013-06-05,-0.9929,0.0001,-10.2759,1.3732,0.3184
2052,AAPL130921C00210000,AAPL,2013-09-21,call,210.0,A,234.6,,236.0,,0,0,2013-06-05,0.9666,0.0002,-13.614,15.3986,0.8139
2053,AAPL130921P00210000,AAPL,2013-09-21,put,210.0,A,0.0,,0.16,,0,0,2013-06-05,0.0,0.0,-0.0107,0.0183,0.3402
2054,AAPL130921C00215000,AAPL,2013-09-21,call,215.0,A,229.55,,231.0,,0,0,2013-06-05,0.966,0.0002,-13.3329,15.6578,0.7892
2055,AAPL130921P00215000,AAPL,2013-09-21,put,215.0,A,0.0,,0.17,,0,0,2013-06-05,0.0,0.0,-0.018,0.0308,0.3402
2056,AAPL130921C00220000,AAPL,2013-09-21,call,220.0,A,224.55,,226.0,,0,0,2013-06-05,0.9653,0.0004,-13.1852,15.9956,0.7664
2057,AAPL130921P00220000,AAPL,2013-09-21,put,220.0,A,0.0,,0.19,,0,0,2013-06-05,-0.0001,0.0,-0.0295,0.0504,0.3402
2058,AAPL130921C00225000,AAPL,2013-09-21,call,225.0,A,219.55,,221.0,,0,10,2013-06-05,0.9645,0.0004,-13.0859,16.3698,0.7446
2059,AAPL130921P00225000,AAPL,2013-09-21,put,225.0,A,0.0,,0.19,,0,0,2013-06-05,-0.0001,0.0,-0.047,0.0803,0.3402
2060,AAPL130921C00230000,AAPL,2013-09-21,call,230.0,A,214.55,,216.0,,0,0,2013-06-05,0.9636,0.0004,-12.9754,16.7484,0.7231
2061,AAPL130921P00230000,AAPL,2013-09-21,put,230.0,A,0.0,,0.19,,0,0,2013-06-05,-0.0001,0.0,-0.0731,0.1248,0.3402
2062,AAPL130921C00235000,AAPL,2013-09-21,call,235.0,A,209.75,,210.85,,0,11,2013-06-05,0.9623,0.0004,-13.1977,17.3395,0.7053
2063,AAPL130921P00235000,AAPL,2013-09-21,put,235.0,A,0.0,,0.23,,0,0,2013-06-05,-0.0002,0.0,-0.1111,0.1895,0.3402
2064,AAPL130921C00240000,AAPL,2013-09-21,call,240.0,A,204.65,,206.05,,0,10,2013-06-05,0.9611,0.0004,-13.2806,17.8663,0.6865
2065,AAPL130921P00240000,AAPL,2013-09-21,put,240.0,A,0.01,,0.25,,0,0,2013-06-05,-0.0003,0.0,-0.1653,0.2817,0.3402
2066,AAPL130921C00245000,AAPL,2013-09-21,call,245.0,A,199.65,,201.05,,0,0,2013-06-05,0.9602,0.0005,-13.16,18.2833,0.6663
2067,AAPL130921P00245000,AAPL,2013-09-21,put,245.0,A,0.03,,0.25,,0,0,2013-06-05,-0.0005,0.0,-0.2406,0.41,0.3402
2068,AAPL130921C00250000,AAPL,2013-09-21,call,250.0,A,194.6,,196.05,,0,0,2013-06-05,0.9595,0.0005,-12.8505,18.5905,0.6449
2069,AAPL130921P00250000,AAPL,2013-09-21,put,250.0,A,0.05,,0.25,,0,0,2013-06-05,-0.0007,0.0,-0.3436,0.585,0.3402
2070,AAPL130921C00255000,AAPL,2013-09-21,call,255.0,A,189.6,,191.05,,0,0,2013-06-05,0.9585,0.0005,-12.736,19.0366,0.6256
2071,AAPL130921P00255000,AAPL,2013-09-21,put,255.0,A,0.07,,0.28,,0,0,2013-06-05,-0.001,0.0,-0.4814,0.8196,0.3402
2072,AAPL130921C00260000,AAPL,2013-09-21,call,260.0,A,184.6,,186.1,,0,0,2013-06-05,0.9572,0.0005,-12.7447,19.5835,0.6077
2073,AAPL130921P00260000,AAPL,2013-09-21,put,260.0,A,0.1,,0.3,,0,0,2013-06-05,-0.0014,0.0001,-0.6627,1.1278,0.3402
2074,AAPL130921C00265000,AAPL,2013-09-21,call,265.0,A,179.7,,181.1,,0,0,2013-06-05,0.9555,0.0005,-12.9723,20.3066,0.5919
2075,AAPL130921P00265000,AAPL,2013-09-21,put,265.0,A,0.13,,0.33,,0,0,2013-06-05,-0.002,0.0001,-0.8972,1.5261,0.3402
2076,AAPL130921C00270000,AAPL,2013-09-21,call,270.0,A,174.65,,176.1,,0,0,2013-06-05,0.9546,0.0005,-12.6664,20.6744,0.5721
2077,AAPL130921P00270000,AAPL,2013-09-21,put,270.0,A,0.19,,0.36,,0,24,2013-06-05,-0.0027,0.0001,-1.1953,2.0322,0.3402
2078,AAPL130921C00275000,AAPL,2013-09-21,call,275.0,A,169.75,,171.15,,0,0,2013-06-05,0.9526,0.0007,-13.0148,21.5417,0.5578
2079,AAPL130921P00275000,AAPL,2013-09-21,put,275.0,A,0.21,,0.41,,0,1,2013-06-05,-0.0037,0.0001,-1.5683,2.665,0.3402
2080,AAPL130921C00280000,AAPL,2013-09-21,call,280.0,A,164.85,,166.0,,0,0,2013-06-05,0.9514,0.0007,-12.817,22.0325,0.5395
2081,AAPL130921P00280000,AAPL,2013-09-21,put,280.0,A,0.21,,0.46,,0,0,2013-06-05,-0.0049,0.0002,-2.0284,3.4448,0.3402
2082,AAPL130921C00285000,AAPL,2013-09-21,call,285.0,A,159.85,,161.05,,0,0,2013-06-05,0.9498,0.0007,-12.8016,22.6863,0.5229
2083,AAPL130921P00285000,AAPL,2013-09-21,put,285.0,A,0.29,,0.51,,0,0,2013-06-05,-0.0065,0.0002,-2.5871,4.3916,0.3402
2084,AAPL130921C00290000,AAPL,2013-09-21,call,290.0,A,154.85,,156.25,,0,0,2013-06-05,0.9474,0.0008,-13.1575,23.6672,0.5093
2085,AAPL130921P00290000,AAPL,2013-09-21,put,290.0,A,0.33,,0.51,,0,0,2013-06-05,-0.0084,0.0002,-3.2567,5.5251,0.3402
2086,AAPL130921C00295000,AAPL,2013-09-21,call,295.0,A,149.9,,151.25,,0,0,2013-06-05,0.9455,0.0008,-13.1605,24.4061,0.4933
2087,AAPL130921P00295000,AAPL,2013-09-21,put,295.0,A,0.38,,0.57,,0,2,2013-06-05,-0.0108,0.0002,-4.0484,6.8643,0.3402
2088,AAPL130921C00300000,AAPL,2013-09-21,call,300.0,A,145.25,,145.95,,0,2,2013-06-05,0.9433,0.0009,-13.3136,25.3069,0.4786
2089,AAPL130921P00300000,AAPL,2013-09-21,put,300.0,A,0.45,,0.65,,0,30,2013-06-05,-0.0137,0.0004,-4.9726,8.4262,0.3402
2090,AAPL130921C00305000,AAPL,2013-09-21,call,305.0,A,140.0,,141.25,,0,3,2013-06-05,0.9416,0.001,-13.1231,25.9577,0.4617
2091,AAPL130921P00305000,AAPL,2013-09-21,put,305.0,A,0.58,,0.73,,0,2,2013-06-05,-0.0171,0.0005,-6.0382,10.2253,0.3402
2092,AAPL130921C00310000,AAPL,2013-09-21,call,310.0,A,135.05,,136.3,,0,6,2013-06-05,0.9392,0.001,-13.216,26.8926,0.447
2093,AAPL130921P00310000,AAPL,2013-09-21,put,310.0,A,0.69,,0.84,,0,1,2013-06-05,-0.0212,0.0005,-7.2522,12.2731,0.3402
2094,AAPL130921C00315000,AAPL,2013-09-21,call,315.0,A,130.15,,131.15,,0,6,2013-06-05,0.9374,0.0011,-12.9683,27.5678,0.4302
2095,AAPL130921P00315000,AAPL,2013-09-21,put,315.0,A,0.79,,0.95,,0,72,2013-06-05,-0.026,0.0007,-8.6196,14.5772,0.3402
2096,AAPL130921C00320000,AAPL,2013-09-21,call,320.0,A,125.65,,126.2,,0,10,2013-06-05,0.9316,0.0011,-14.2985,29.7395,0.424
2097,AAPL130921P00320000,AAPL,2013-09-21,put,320.0,A,0.95,,1.09,,0,10,2013-06-05,-0.0303,0.0008,-9.6714,16.5321,0.3363
2098,AAPL130921C00325000,AAPL,2013-09-21,call,325.0,A,120.3,,121.6,,0,0,2013-06-05,0.9295,0.0013,-14.0451,30.5354,0.4074
2099,AAPL130921P00325000,AAPL,2013-09-21,put,325.0,A,1.08,,1.27,,0,14,2013-06-05,-0.0347,0.001,-10.679,18.508,0.3313
2100,AAPL130921C00330000,AAPL,2013-09-21,call,330.0,A,115.35,,116.5,,0,0,2013-06-05,0.9273,0.0014,-13.7229,31.3112,0.3908
2101,AAPL130921P00330000,AAPL,2013-09-21,put,330.0,A,1.25,,1.45,,0,0,2013-06-05,-0.0397,0.0011,-11.7416,20.6418,0.3264
2102,AAPL130921C00335000,AAPL,2013-09-21,call,335.0,A,110.6,,111.95,,0,0,2013-06-05,0.9199,0.0015,-15.2417,33.9392,0.3857
2103,AAPL130921P00335000,AAPL,2013-09-21,put,335.0,A,1.51,,1.67,,0,22,2013-06-05,-0.0461,0.0011,-13.1423,23.3038,0.3232
2104,AAPL130921C00340000,AAPL,2013-09-21,call,340.0,A,105.8,,106.85,,0,10,2013-06-05,0.9162,0.0016,-15.2511,35.2065,0.3713
2105,AAPL130921P00340000,AAPL,2013-09-21,put,340.0,A,1.78,,1.95,,0,5,2013-06-05,-0.0534,0.0014,-14.6381,26.1809,0.3202
2106,AAPL130921C00345000,AAPL,2013-09-21,call,345.0,A,100.95,,102.35,,0,0,2013-06-05,0.9089,0.0018,-16.3853,37.6688,0.3637
2107,AAPL130921P00345000,AAPL,2013-09-21,put,345.0,A,2.08,,2.24,,0,34,2013-06-05,-0.0611,0.0016,-16.1141,29.1352,0.3164
2108,AAPL130921C00350000,AAPL,2013-09-21,call,350.0,A,96.75,,97.25,,0,1,2013-06-05,0.9005,0.0019,-17.6747,40.3894,0.3569
2109,AAPL130921P00350000,AAPL,2013-09-21,put,350.0,A,2.42,,2.6,,3,43,2013-06-05,-0.0701,0.0018,-17.7322,32.3718,0.313
2110,AAPL130921C00355000,AAPL,2013-09-21,call,355.0,A,91.7,,93.15,,0,0,2013-06-05,0.8913,0.0021,-18.9823,43.237,0.3501
2111,AAPL130921P00355000,AAPL,2013-09-21,put,355.0,A,2.81,,3.0,,0,48,2013-06-05,-0.0799,0.002,-19.425,35.8078,0.3096
2112,AAPL130921C00360000,AAPL,2013-09-21,call,360.0,A,86.95,,88.0,,0,3,2013-06-05,0.8861,0.0023,-18.8153,44.8023,0.335
2113,AAPL130921P00360000,AAPL,2013-09-21,put,360.0,A,3.25,,3.5,,0,33,2013-06-05,-0.0914,0.0022,-21.2892,39.5519,0.3068
2114,AAPL130921C00365000,AAPL,2013-09-21,call,365.0,A,82.3,,83.5,,0,3,2013-06-05,0.8758,0.0025,-20.0137,47.8078,0.3276
2115,AAPL130921P00365000,AAPL,2013-09-21,put,365.0,A,3.8,,4.0,,0,98,2013-06-05,-0.1037,0.0025,-23.1778,43.4259,0.3038
2116,AAPL130921C00370000,AAPL,2013-09-21,call,370.0,A,78.4,,78.95,,1,3,2013-06-05,0.8607,0.0027,-22.351,51.9756,0.3264
2117,AAPL130921P00370000,AAPL,2013-09-21,put,370.0,A,4.4,,4.6,,2,23,2013-06-05,-0.1175,0.0027,-25.1655,47.5038,0.3011
2118,AAPL130921C00375000,AAPL,2013-09-21,call,375.0,A,73.65,,74.55,,0,11,2013-06-05,0.8494,0.003,-23.2213,54.9206,0.3172
2119,AAPL130921P00375000,AAPL,2013-09-21,put,375.0,A,5.1,,5.3,,2,97,2013-06-05,-0.133,0.003,-27.2568,51.7683,0.2988
2120,AAPL130921C00380000,AAPL,2013-09-21,call,380.0,A,69.75,,70.15,,42,39,2013-06-05,0.8327,0.0032,-25.313,59.0177,0.3147
2121,AAPL130921P00380000,AAPL,2013-09-21,put,380.0,A,5.85,,6.1,,131,107,2013-06-05,-0.1496,0.0032,-29.3407,56.085,0.2964
2122,AAPL130921C00385000,AAPL,2013-09-21,call,385.0,A,65.1,,66.05,,0,0,2013-06-05,0.8178,0.0035,-26.5079,62.4537,0.3075
2123,AAPL130921P00385000,AAPL,2013-09-21,put,385.0,A,6.75,,7.0,,0,83,2013-06-05,-0.1681,0.0035,-31.5067,60.5091,0.2945
2124,AAPL130921C00390000,AAPL,2013-09-21,call,390.0,A,61.3,,61.85,,0,23,2013-06-05,0.7987,0.0037,-28.4903,66.5425,0.3048
2125,AAPL130921P00390000,AAPL,2013-09-21,put,390.0,A,7.75,,8.0,,32,169,2013-06-05,-0.188,0.0038,-33.6556,64.9137,0.2927
2126,AAPL130921C00395000,AAPL,2013-09-21,call,395.0,A,57.45,,57.85,,0,1,2013-06-05,0.7786,0.004,-30.2948,70.4856,0.3015
2127,AAPL130921P00395000,AAPL,2013-09-21,put,395.0,A,8.85,,9.1,,9,88,2013-06-05,-0.209,0.0041,-35.7059,69.2032,0.2907
2128,AAPL130921C00400000,AAPL,2013-09-21,call,400.0,A,53.55,,54.4,,0,50,2013-06-05,0.7563,0.0043,-32.3877,74.5254,0.3003
2129,AAPL130921P00400000,AAPL,2013-09-21,put,400.0,A,10.05,,10.3,,70,164,2013-06-05,-0.2313,0.0044,-37.6501,73.3435,0.2886
2130,AAPL130921C00405000,AAPL,2013-09-21,call,405.0,A,49.8,,50.3,,2,3,2013-06-05,0.7352,0.0045,-33.4728,77.9388,0.294
2131,AAPL130921P00405000,AAPL,2013-09-21,put,405.0,A,11.4,,11.7,,28,182,2013-06-05,-0.2554,0.0046,-39.6057,77.3542,0.2872
2132,AAPL130921C00410000,AAPL,2013-09-21,call,410.0,A,46.25,,46.7,,32,44,2013-06-05,0.711,0.0047,-35.1014,81.4867,0.2917
2133,AAPL130921P00410000,AAPL,2013-09-21,put,410.0,A,12.9,,13.2,,12,283,2013-06-05,-0.2806,0.0049,-41.4173,81.0915,0.2858
2134,AAPL130921C00415000,AAPL,2013-09-21,call,415.0,A,42.8,,43.25,,1,18,2013-06-05,0.6857,0.005,-36.5163,84.7321,0.289
2135,AAPL130921P00415000,AAPL,2013-09-21,put,415.0,A,14.55,,14.8,,38,63,2013-06-05,-0.3067,0.0051,-43.0261,84.491,0.2842
2136,AAPL130921C00420000,AAPL,2013-09-21,call,420.0,A,39.5,,39.95,,2,99,2013-06-05,0.6592,0.0052,-37.799,87.6583,0.2866
2137,AAPL130921P00420000,AAPL,2013-09-21,put,420.0,A,16.3,,16.6,,30,118,2013-06-05,-0.334,0.0053,-44.4949,87.5298,0.2829
2138,AAPL130921C00425000,AAPL,2013-09-21,call,425.0,A,36.4,,36.95,,20,92,2013-06-05,0.6314,0.0054,-39.0919,90.2246,0.2854
2139,AAPL130921P00425000,AAPL,2013-09-21,put,425.0,A,18.25,,18.5,,53,195,2013-06-05,-0.362,0.0055,-45.7517,90.1419,0.2816
2140,AAPL130921C00430000,AAPL,2013-09-21,call,430.0,A,33.45,,33.85,,10,174,2013-06-05,0.6032,0.0056,-39.9293,92.3171,0.2829
2141,AAPL130921P00430000,AAPL,2013-09-21,put,430.0,A,20.25,,20.6,,10,60,2013-06-05,-0.3908,0.0057,-46.7472,92.2866,0.2801
2142,AAPL130921C00435000,AAPL,2013-09-21,call,435.0,A,30.65,,31.15,,1,95,2013-06-05,0.5741,0.0057,-40.7731,93.947,0.2819
2143,AAPL130921P00435000,AAPL,2013-09-21,put,435.0,A,22.45,,22.85,,26,48,2013-06-05,-0.4201,0.0057,-47.5497,93.9382,0.2789
2144,AAPL130921C00440000,AAPL,2013-09-21,call,440.0,A,28.0,,28.5,,183,249,2013-06-05,0.5447,0.0057,-41.2873,95.0635,0.2805
2145,AAPL130921P00440000,AAPL,2013-09-21,put,440.0,A,24.85,,25.3,,43,96,2013-06-05,-0.4497,0.0059,-48.1973,95.0664,0.2783
2146,AAPL130921C00445000,AAPL,2013-09-21,call,445.0,A,25.5,,25.9,,51,187,2013-06-05,0.5151,0.0059,-41.4679,95.6558,0.2785
2147,AAPL130921P00445000,AAPL,2013-09-21,put,445.0,A,27.4,,27.85,,12,75,2013-06-05,-0.4794,0.0059,-48.5406,95.6576,0.2774
2148,AAPL130921C00450000,AAPL,2013-09-21,call,450.0,A,23.2,,23.6,,28,781,2013-06-05,0.4856,0.0059,-41.5704,95.7125,0.2776
2149,AAPL130921P00450000,AAPL,2013-09-21,put,450.0,A,30.15,,30.55,,7,124,2013-06-05,-0.509,0.0059,-48.6767,95.711,0.2768
2150,AAPL130921C00455000,AAPL,2013-09-21,call,455.0,A,21.0,,21.35,,14,123,2013-06-05,0.4559,0.0059,-41.3082,95.2352,0.276
2151,AAPL130921P00455000,AAPL,2013-09-21,put,455.0,A,33.05,,33.4,,16,39,2013-06-05,-0.5383,0.0059,-48.5791,95.238,0.2763
2152,AAPL130921C00460000,AAPL,2013-09-21,call,460.0,A,19.0,,19.35,,15,239,2013-06-05,0.4269,0.0059,-40.9497,94.2478,0.2753
2153,AAPL130921P00460000,AAPL,2013-09-21,put,460.0,A,36.1,,36.45,,1,46,2013-06-05,-0.5672,0.0059,-48.2907,94.2637,0.2761
2154,AAPL130921C00465000,AAPL,2013-09-21,call,465.0,A,17.1,,17.45,,2,143,2013-06-05,0.3982,0.0057,-40.277,92.756,0.2741
2155,AAPL130921P00465000,AAPL,2013-09-21,put,465.0,A,39.2,,39.6,,0,7,2013-06-05,-0.5956,0.0057,-47.6578,92.7934,0.2752
2156,AAPL130921C00470000,AAPL,2013-09-21,call,470.0,A,15.4,,15.7,,12,134,2013-06-05,0.3703,0.0057,-39.4555,90.8114,0.2733
2157,AAPL130921P00470000,AAPL,2013-09-21,put,470.0,A,42.55,,42.95,,0,6,2013-06-05,-0.6228,0.0057,-46.9827,90.9128,0.2753
2158,AAPL130921C00475000,AAPL,2013-09-21,call,475.0,A,13.8,,14.15,,7,325,2013-06-05,0.3433,0.0056,-38.4721,88.4568,0.2727
2159,AAPL130921P00475000,AAPL,2013-09-21,put,475.0,A,45.8,,46.35,,10,47,2013-06-05,-0.6503,0.0056,-45.8168,88.5269,0.2737
2160,AAPL130921C00480000,AAPL,2013-09-21,call,480.0,A,12.4,,12.7,,7,242,2013-06-05,0.3175,0.0054,-37.3678,85.755,0.2723
2161,AAPL130921P00480000,AAPL,2013-09-21,put,480.0,A,49.4,,49.95,,0,22,2013-06-05,-0.6758,0.0054,-44.7761,85.8819,0.2738
2162,AAPL130921C00485000,AAPL,2013-09-21,call,485.0,A,11.1,,11.35,,28,52,2013-06-05,0.2926,0.0052,-36.0751,82.7152,0.2718
2163,AAPL130921P00485000,AAPL,2013-09-21,put,485.0,A,53.2,,53.65,,0,28,2013-06-05,-0.6997,0.0052,-43.6808,82.995,0.2744
2164,AAPL130921C00490000,AAPL,2013-09-21,call,490.0,A,9.9,,10.15,,8,185,2013-06-05,0.2688,0.005,-34.6901,79.4267,0.2716
2165,AAPL130921P00490000,AAPL,2013-09-21,put,490.0,A,57.05,,57.45,,3,8,2013-06-05,-0.7228,0.005,-42.3692,79.8148,0.2745
2166,AAPL130921C00495000,AAPL,2013-09-21,call,495.0,A,8.8,,9.1,,8,626,2013-06-05,0.2468,0.0047,-33.2771,75.9836,0.2717
