,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
2262,AAPL140118C00400000,AAPL,2014-01-18,call,400.0,A,33.1,,33.25,,1716,21374,2013-06-24,0.529,0.0046,-25.8232,119.1436,0.2838
2263,AAPL140118P00400000,AAPL,2014-01-18,put,400.0,A,35.5,,35.75,,550,21600,2013-06-24,-0.458,0.0044,-33.765,119.1086,0.2912
2264,AAPL140118C00405000,AAPL,2014-01-18,call,405.0,A,30.75,,31.2,,219,830,2013-06-24,0.5061,0.0046,-26.0985,119.556,0.2838
2265,AAPL140118P00405000,AAPL,2014-01-18,put,405.0,A,38.0,,38.5,,86,2087,2013-06-24,-0.4806,0.0045,-33.8859,119.5411,0.2898
2266,AAPL140118C00410000,AAPL,2014-01-18,call,410.0,A,28.5,,29.0,,2798,13433,2013-06-24,0.4831,0.0046,-26.148,119.5648,0.2826
2267,AAPL140118P00410000,AAPL,2014-01-18,put,410.0,A,40.9,,41.3,,2003,12588,2013-06-24,-0.5029,0.0045,-33.988,119.5815,0.2892
2268,AAPL140118C00415000,AAPL,2014-01-18,call,415.0,A,26.55,,26.95,,162,4921,2013-06-24,0.4607,0.0046,-26.2106,119.1807,0.2824
2269,AAPL140118P00415000,AAPL,2014-01-18,put,415.0,A,43.85,,44.35,,76,5754,2013-06-24,-0.5249,0.0045,-34.0332,119.2464,0.289
2270,AAPL140118C00420000,AAPL,2014-01-18,call,420.0,A,24.65,,25.05,,1281,3741,2013-06-24,0.4385,0.0046,-26.1565,118.4189,0.2822
2271,AAPL140118P00420000,AAPL,2014-01-18,put,420.0,A,46.95,,47.4,,42,6047,2013-06-24,-0.5467,0.0045,-33.9531,118.5459,0.2885
2272,AAPL140118C00425000,AAPL,2014-01-18,call,425.0,A,22.85,,23.2,,220,5564,2013-06-24,0.4166,0.0045,-25.9998,117.2945,0.2818
2273,AAPL140118P00425000,AAPL,2014-01-18,put,425.0,A,50.15,,50.7,,36,5371,2013-06-24,-0.5678,0.0044,-33.8571,117.5179,0.2887
2274,AAPL140118C00430000,AAPL,2014-01-18,call,430.0,A,21.1,,21.55,,429,5782,2013-06-24,0.3952,0.0045,-25.7559,115.8287,0.2814
2275,AAPL140118P00430000,AAPL,2014-01-18,put,430.0,A,53.45,,53.95,,61,5610,2013-06-24,-0.5888,0.0044,-33.6013,116.1464,0.2882
2276,AAPL140118C00435000,AAPL,2014-01-18,call,435.0,A,19.45,,19.85,,424,2706,2013-06-24,0.3739,0.0044,-25.3635,114.0041,0.2804
2277,AAPL140118P00435000,AAPL,2014-01-18,put,435.0,A,56.85,,57.35,,34,2147,2013-06-24,-0.6092,0.0043,-33.2981,114.4828,0.288
2278,AAPL140118C00440000,AAPL,2014-01-18,call,440.0,A,18.0,,18.4,,347,5763,2013-06-24,0.3538,0.0043,-25.0174,111.9541,0.2805
2279,AAPL140118P00440000,AAPL,2014-01-18,put,440.0,A,60.4,,60.85,,57,4587,2013-06-24,-0.6289,0.0042,-32.9433,112.556,0.288
2280,AAPL140118C00445000,AAPL,2014-01-18,call,445.0,A,16.6,,17.0,,597,5078,2013-06-24,0.334,0.0043,-24.546,109.6006,0.2801
2281,AAPL140118P00445000,AAPL,2014-01-18,put,445.0,A,64.0,,64.6,,54,2660,2013-06-24,-0.6475,0.0042,-32.5906,110.4383,0.2886
2282,AAPL140118C00450000,AAPL,2014-01-18,call,450.0,A,15.5,,15.75,,2107,24644,2013-06-24,0.3158,0.0041,-24.1647,107.1618,0.281
2283,AAPL140118P00450000,AAPL,2014-01-18,put,450.0,A,67.65,,68.25,,104,14451,2013-06-24,-0.6664,0.0041,-32.062,108.0073,0.2882
2284,AAPL140118C00455000,AAPL,2014-01-18,call,455.0,A,14.3,,14.55,,141,3361,2013-06-24,0.2975,0.004,-23.6007,104.4016,0.2808
2285,AAPL140118P00455000,AAPL,2014-01-18,put,455.0,A,71.45,,72.0,,95,2615,2013-06-24,-0.6843,0.004,-31.5247,105.4168,0.2882
2286,AAPL140118C00460000,AAPL,2014-01-18,call,460.0,A,12.95,,13.35,,805,8804,2013-06-24,0.2783,0.0039,-22.8038,101.2132,0.2791
2287,AAPL140118P00460000,AAPL,2014-01-18,put,460.0,A,75.35,,75.95,,10,7746,2013-06-24,-0.7009,0.0039,-31.0243,102.76,0.2889
2288,AAPL140118C00465000,AAPL,2014-01-18,call,465.0,A,12.1,,12.35,,110,2959,2013-06-24,0.2624,0.0038,-22.2946,98.3062,0.2801
2289,AAPL140118P00465000,AAPL,2014-01-18,put,465.0,A,79.25,,79.85,,2,1671,2013-06-24,-0.7177,0.0038,-30.3603,99.8121,0.2886
2290,AAPL140118C00470000,AAPL,2014-01-18,call,470.0,A,11.15,,11.2,,356,5522,2013-06-24,0.2453,0.0037,-21.501,94.9084,0.2791
2291,AAPL140118P00470000,AAPL,2014-01-18,put,470.0,A,83.1,,84.15,,0,2859,2013-06-24,-0.7329,0.0036,-29.7974,96.9368,0.2894
2292,AAPL140118C00475000,AAPL,2014-01-18,call,475.0,A,10.2,,10.4,,1085,5568,2013-06-24,0.2301,0.0036,-20.8416,91.6674,0.2794
2293,AAPL140118P00475000,AAPL,2014-01-18,put,475.0,A,87.2,,88.05,,4,2808,2013-06-24,-0.7488,0.0035,-29.0277,93.7002,0.2888
2294,AAPL140118C00480000,AAPL,2014-01-18,call,480.0,A,9.3,,9.65,,182,5324,2013-06-24,0.2156,0.0034,-20.1473,88.3412,0.2796
2295,AAPL140118P00480000,AAPL,2014-01-18,put,480.0,A,91.4,,92.2,,15,4037,2013-06-24,-0.7629,0.0034,-28.3734,90.6105,0.2893
2296,AAPL140118C00485000,AAPL,2014-01-18,call,485.0,A,8.65,,8.85,,227,1388,2013-06-24,0.2024,0.0033,-19.5147,85.1285,0.2804
2297,AAPL140118P00485000,AAPL,2014-01-18,put,485.0,A,95.65,,96.45,,11,1179,2013-06-24,-0.7761,0.0033,-27.727,87.5276,0.29
2298,AAPL140118C00490000,AAPL,2014-01-18,call,490.0,A,7.95,,8.15,,175,5240,2013-06-24,0.1896,0.0032,-18.8448,81.8573,0.281
2299,AAPL140118P00490000,AAPL,2014-01-18,put,490.0,A,99.9,,100.95,,5,2659,2013-06-24,-0.7877,0.0032,-27.1995,84.682,0.2917
2300,AAPL140118C00495000,AAPL,2014-01-18,call,495.0,A,7.3,,7.5,,169,4227,2013-06-24,0.1766,0.003,-18.0354,78.3038,0.2806
2301,AAPL140118P00495000,AAPL,2014-01-18,put,495.0,A,104.25,,105.15,,6,1503,2013-06-24,-0.8005,0.003,-26.4122,81.353,0.2915
2302,AAPL140118C00500000,AAPL,2014-01-18,call,500.0,A,6.75,,6.9,,2195,58974,2013-06-24,0.1651,0.0028,-17.3424,75.0198,0.2811
2303,AAPL140118P00500000,AAPL,2014-01-18,put,500.0,A,108.75,,109.65,,41,25267,2013-06-24,-0.8104,0.0028,-25.9259,78.6583,0.2936
2304,AAPL140118C00505000,AAPL,2014-01-18,call,505.0,A,6.15,,6.35,,128,3619,2013-06-24,0.1537,0.0028,-16.5837,71.6134,0.2811
2305,AAPL140118P00505000,AAPL,2014-01-18,put,505.0,A,113.1,,114.15,,10,916,2013-06-24,-0.8212,0.0028,-25.2379,75.5839,0.2942
2306,AAPL140118C00510000,AAPL,2014-01-18,call,510.0,A,5.65,,5.85,,146,4059,2013-06-24,0.1435,0.0026,-15.8963,68.4079,0.2816
2307,AAPL140118P00510000,AAPL,2014-01-18,put,510.0,A,117.65,,118.7,,1,2406,2013-06-24,-0.8303,0.0027,-24.7125,72.9026,0.296
2308,AAPL140118C00515000,AAPL,2014-01-18,call,515.0,A,5.2,,5.45,,31,3027,2013-06-24,0.1344,0.0025,-15.2829,65.4287,0.2826
2309,AAPL140118P00515000,AAPL,2014-01-18,put,515.0,A,122.15,,123.55,,1,1010,2013-06-24,-0.8376,0.0026,-24.3527,70.6498,0.299
2310,AAPL140118C00520000,AAPL,2014-01-18,call,520.0,A,4.75,,5.05,,226,4805,2013-06-24,0.1254,0.0023,-14.6128,62.3549,0.2831
2311,AAPL140118P00520000,AAPL,2014-01-18,put,520.0,A,126.75,,128.1,,2,3431,2013-06-24,-0.8461,0.0025,-23.7698,67.9516,0.3003
2312,AAPL140118C00525000,AAPL,2014-01-18,call,525.0,A,4.4,,4.65,,244,4576,2013-06-24,0.1172,0.0023,-14.0074,59.4953,0.2839
2313,AAPL140118P00525000,AAPL,2014-01-18,put,525.0,A,131.35,,132.3,,0,2095,2013-06-24,-0.857,0.0023,-22.7918,64.3623,0.2985
2314,AAPL140118C00530000,AAPL,2014-01-18,call,530.0,A,4.0,,4.3,,245,7503,2013-06-24,0.1091,0.0022,-13.3369,56.5115,0.2843
2315,AAPL140118P00530000,AAPL,2014-01-18,put,530.0,A,136.0,,137.3,,5,2782,2013-06-24,-0.8619,0.0023,-22.601,62.6901,0.3027
2316,AAPL140118C00535000,AAPL,2014-01-18,call,535.0,A,3.7,,4.0,,48,2712,2013-06-24,0.1023,0.0021,-12.8116,53.9664,0.2856
2317,AAPL140118P00535000,AAPL,2014-01-18,put,535.0,A,140.65,,142.05,,0,1398,2013-06-24,-0.8684,0.0022,-22.1382,60.4252,0.3047
2318,AAPL140118C00540000,AAPL,2014-01-18,call,540.0,A,3.45,,3.7,,97,5122,2013-06-24,0.096,0.002,-12.301,51.5148,0.2869
2319,AAPL140118P00540000,AAPL,2014-01-18,put,540.0,A,145.45,,146.35,,9,2276,2013-06-24,-0.8769,0.002,-21.3284,57.3537,0.304
2320,AAPL140118C00545000,AAPL,2014-01-18,call,545.0,A,3.1,,3.4,,77,3221,2013-06-24,0.0884,0.0018,-11.5662,48.4852,0.2863
2321,AAPL140118P00545000,AAPL,2014-01-18,put,545.0,A,150.1,,151.2,,3,1471,2013-06-24,-0.8826,0.002,-20.8892,55.2433,0.306
2322,AAPL140118C00550000,AAPL,2014-01-18,call,550.0,A,2.9,,3.1,,743,22337,2013-06-24,0.0822,0.0017,-10.9784,45.9052,0.2867
2323,AAPL140118P00550000,AAPL,2014-01-18,put,550.0,A,154.95,,155.85,,17,10932,2013-06-24,-0.888,0.0019,-20.4487,53.1799,0.3079
2324,AAPL140118C00555000,AAPL,2014-01-18,call,555.0,A,2.72,,2.89,,65,2547,2013-06-24,0.0772,0.0017,-10.5441,43.8114,0.2882
2325,AAPL140118P00555000,AAPL,2014-01-18,put,555.0,A,159.6,,160.9,,2,990,2013-06-24,-0.892,0.0018,-20.1884,51.6248,0.3111
2326,AAPL140118C00560000,AAPL,2014-01-18,call,560.0,A,2.52,,2.63,,382,5017,2013-06-24,0.0718,0.0016,-9.994,41.4259,0.2886
2327,AAPL140118P00560000,AAPL,2014-01-18,put,560.0,A,164.45,,165.5,,5,3428,2013-06-24,-0.8977,0.0017,-19.6303,49.3554,0.3119
2328,AAPL140118C00565000,AAPL,2014-01-18,call,565.0,A,2.29,,2.46,,6,1215,2013-06-24,0.0668,0.0015,-9.4879,39.208,0.2892
2329,AAPL140118P00565000,AAPL,2014-01-18,put,565.0,A,169.15,,170.7,,0,993,2013-06-24,-0.9,0.0017,-19.5697,48.4082,0.3165
2330,AAPL140118C00570000,AAPL,2014-01-18,call,570.0,A,2.13,,2.28,,602,5125,2013-06-24,0.0626,0.0014,-9.0589,37.2575,0.2903
2331,AAPL140118P00570000,AAPL,2014-01-18,put,570.0,A,174.05,,175.1,,12,2293,2013-06-24,-0.9066,0.0016,-18.7984,45.6719,0.3154
2332,AAPL140118C00575000,AAPL,2014-01-18,call,575.0,A,2.01,,2.15,,26,1988,2013-06-24,0.0592,0.0013,-8.7373,35.6672,0.2922
2333,AAPL140118P00575000,AAPL,2014-01-18,put,575.0,A,178.7,,180.15,,1,1339,2013-06-24,-0.9106,0.0015,-18.4206,43.9899,0.3173
2334,AAPL140118C00580000,AAPL,2014-01-18,call,580.0,A,1.84,,2.01,,45,6068,2013-06-24,0.0553,0.0013,-8.3075,33.7909,0.293
2335,AAPL140118P00580000,AAPL,2014-01-18,put,580.0,A,183.8,,185.15,,1,3628,2013-06-24,-0.9157,0.0014,-17.8239,41.7665,0.3173
2336,AAPL140118C00585000,AAPL,2014-01-18,call,585.0,A,1.73,,1.87,,52,961,2013-06-24,0.052,0.0011,-7.9607,32.1987,0.2944
2337,AAPL140118P00585000,AAPL,2014-01-18,put,585.0,A,188.6,,189.7,,50,696,2013-06-24,-0.9205,0.0014,-17.2468,39.622,0.3173
2338,AAPL140118C00590000,AAPL,2014-01-18,call,590.0,A,1.62,,1.78,,145,4342,2013-06-24,0.0492,0.0011,-7.6817,30.8452,0.2963
2339,AAPL140118P00590000,AAPL,2014-01-18,put,590.0,A,193.5,,194.45,,0,2865,2013-06-24,-0.925,0.0013,-16.6899,37.5565,0.3173
2340,AAPL140118C00595000,AAPL,2014-01-18,call,595.0,A,1.49,,1.62,,75,3167,2013-06-24,0.0456,0.0011,-7.2288,28.9954,0.2964
2341,AAPL140118P00595000,AAPL,2014-01-18,put,595.0,A,198.4,,199.5,,0,1538,2013-06-24,-0.9293,0.0011,-16.1529,35.5704,0.3173
2342,AAPL140118C00600000,AAPL,2014-01-18,call,600.0,A,1.45,,1.56,,808,59704,2013-06-24,0.044,0.001,-7.1093,28.1886,0.2996
2343,AAPL140118P00600000,AAPL,2014-01-18,put,600.0,A,203.35,,204.4,,25,11578,2013-06-24,-0.9333,0.0011,-15.6361,33.6632,0.3173
2344,AAPL140118C00605000,AAPL,2014-01-18,call,605.0,A,1.3,,1.44,,11,4281,2013-06-24,0.0407,0.001,-6.6689,26.4331,0.2995
2345,AAPL140118P00605000,AAPL,2014-01-18,put,605.0,A,208.15,,209.2,,5,691,2013-06-24,-0.937,0.0011,-15.1393,31.8342,0.3173
2346,AAPL140118C00610000,AAPL,2014-01-18,call,610.0,A,1.23,,1.33,,194,6897,2013-06-24,0.0382,0.0009,-6.3741,25.1466,0.3007
2347,AAPL140118P00610000,AAPL,2014-01-18,put,610.0,A,212.9,,214.2,,1,2541,2013-06-24,-0.9405,0.001,-14.6624,30.0827,0.3173
2348,AAPL140118C00615000,AAPL,2014-01-18,call,615.0,A,1.16,,1.26,,151,2164,2013-06-24,0.0363,0.0009,-6.1586,24.1273,0.3026
2349,AAPL140118P00615000,AAPL,2014-01-18,put,615.0,A,218.05,,219.55,,0,1046,2013-06-24,-0.9438,0.001,-14.2051,28.4075,0.3173
2350,AAPL140118C00620000,AAPL,2014-01-18,call,620.0,A,1.07,,1.12,,61,5014,2013-06-24,0.0332,0.0008,-5.707,22.404,0.3018
2351,AAPL140118P00620000,AAPL,2014-01-18,put,620.0,A,222.75,,224.3,,0,884,2013-06-24,-0.9469,0.0009,-13.7673,26.8071,0.3173
2352,AAPL140118C00625000,AAPL,2014-01-18,call,625.0,A,1.01,,1.11,,25,3662,2013-06-24,0.0317,0.0008,-5.5428,21.588,0.304
2353,AAPL140118P00625000,AAPL,2014-01-18,put,625.0,A,227.9,,228.9,,0,1709,2013-06-24,-0.9498,0.0009,-13.3484,25.28,0.3173
2354,AAPL140118C00630000,AAPL,2014-01-18,call,630.0,A,0.96,,1.05,,46,8223,2013-06-24,0.0302,0.0007,-5.3519,20.7091,0.3058
2355,AAPL140118P00630000,AAPL,2014-01-18,put,630.0,A,232.65,,233.7,,0,1982,2013-06-24,-0.9525,0.0008,-12.9481,23.8244,0.3173
2356,AAPL140118C00635000,AAPL,2014-01-18,call,635.0,A,0.88,,1.0,,3,2371,2013-06-24,0.0283,0.0007,-5.0941,19.6424,0.3066
2357,AAPL140118P00635000,AAPL,2014-01-18,put,635.0,A,237.7,,238.75,,50,854,2013-06-24,-0.955,0.0008,-12.566,22.4386,0.3173
2358,AAPL140118C00640000,AAPL,2014-01-18,call,640.0,A,0.82,,0.93,,88,11482,2013-06-24,0.0265,0.0007,-4.8407,18.6065,0.3075
2359,AAPL140118P00640000,AAPL,2014-01-18,put,640.0,A,242.65,,244.0,,51,1757,2013-06-24,-0.9573,0.0007,-12.2016,21.1205,0.3173
2360,AAPL140118C00645000,AAPL,2014-01-18,call,645.0,A,0.76,,0.89,,1,4180,2013-06-24,0.0251,0.0005,-4.6394,17.7478,0.3088
2361,AAPL140118P00645000,AAPL,2014-01-18,put,645.0,A,247.5,,249.05,,25,1226,2013-06-24,-0.9595,0.0007,-11.8543,19.868,0.3173
2362,AAPL140118C00650000,AAPL,2014-01-18,call,650.0,A,0.77,,0.85,,436,21282,2013-06-24,0.0245,0.0005,-4.6033,17.4139,0.3121
2363,AAPL140118P00650000,AAPL,2014-01-18,put,650.0,A,252.45,,254.0,,25,5714,2013-06-24,-0.9616,0.0005,-11.5238,18.6792,0.3173
2364,AAPL140118C00655000,AAPL,2014-01-18,call,655.0,A,0.69,,0.77,,25,1924,2013-06-24,0.0224,0.0005,-4.2577,16.1404,0.3113
2365,AAPL140118P00655000,AAPL,2014-01-18,put,655.0,A,257.3,,258.5,,1,290,2013-06-24,-0.9635,0.0005,-11.2093,17.5516,0.3173
2366,AAPL140118C00660000,AAPL,2014-01-18,call,660.0,A,0.64,,0.78,,2,2613,2013-06-24,0.0217,0.0005,-4.1722,15.6824,0.3138
2367,AAPL140118P00660000,AAPL,2014-01-18,put,660.0,A,262.4,,263.8,,2,1222,2013-06-24,-0.9653,0.0005,-10.9104,16.4832,0.3173
2368,AAPL140118C00665000,AAPL,2014-01-18,call,665.0,A,0.6,,0.75,,7,1235,2013-06-24,0.0206,0.0005,-4.0263,15.0499,0.3154
2369,AAPL140118P00665000,AAPL,2014-01-18,put,665.0,A,267.35,,268.4,,0,360,2013-06-24,-0.9669,0.0005,-10.6265,15.4717,0.3173
2370,AAPL140118C00670000,AAPL,2014-01-18,call,670.0,A,0.56,,0.68,,4,2631,2013-06-24,0.0191,0.0005,-3.7828,14.1289,0.3155
2371,AAPL140118P00670000,AAPL,2014-01-18,put,670.0,A,272.15,,273.9,,0,1043,2013-06-24,-0.9685,0.0005,-10.357,14.5148,0.3173
2372,AAPL140118C00675000,AAPL,2014-01-18,call,675.0,A,0.53,,0.67,,0,6589,2013-06-24,0.0185,0.0005,-3.6935,13.6936,0.3177
2373,AAPL140118P00675000,AAPL,2014-01-18,put,675.0,A,277.25,,278.85,,2,3175,2013-06-24,-0.9699,0.0005,-10.1013,13.6104,0.3173
2374,AAPL140118C00680000,AAPL,2014-01-18,call,680.0,A,0.49,,0.65,,4,3170,2013-06-24,0.0175,0.0004,-3.5556,13.1187,0.3191
2375,AAPL140118P00680000,AAPL,2014-01-18,put,680.0,A,282.2,,283.65,,10,726,2013-06-24,-0.9713,0.0004,-9.859,12.7562,0.3173
2376,AAPL140118C00685000,AAPL,2014-01-18,call,685.0,A,0.48,,0.62,,3,1787,2013-06-24,0.0168,0.0004,-3.4759,12.7314,0.3212
2377,AAPL140118P00685000,AAPL,2014-01-18,put,685.0,A,287.2,,288.6,,0,263,2013-06-24,-0.9725,0.0004,-9.6293,11.95,0.3173
2378,AAPL140118C00690000,AAPL,2014-01-18,call,690.0,A,0.47,,0.59,,7,2533,2013-06-24,0.0162,0.0004,-3.3874,12.3256,0.3232
2379,AAPL140118P00690000,AAPL,2014-01-18,put,690.0,A,292.1,,293.65,,0,275,2013-06-24,-0.9737,0.0004,-9.4119,11.1897,0.3173
2380,AAPL140118C00695000,AAPL,2014-01-18,call,695.0,A,0.45,,0.57,,1,2375,2013-06-24,0.0157,0.0004,-3.3032,11.9404,0.3253
2381,AAPL140118P00695000,AAPL,2014-01-18,put,695.0,A,296.95,,298.2,,0,227,2013-06-24,-0.9748,0.0004,-9.206,10.4731,0.3173
2382,AAPL140118C00700000,AAPL,2014-01-18,call,700.0,A,0.45,,0.56,,495,31600,2013-06-24,0.0155,0.0004,-3.2907,11.778,0.3284
2383,AAPL140118P00700000,AAPL,2014-01-18,put,700.0,A,302.05,,303.35,,6,5133,2013-06-24,-0.9758,0.0002,-9.0113,9.7983,0.3173
2384,AAPL140118C00705000,AAPL,2014-01-18,call,705.0,A,0.41,,0.52,,1,2243,2013-06-24,0.0144,0.0004,-3.093,11.0663,0.3284
2385,AAPL140118P00705000,AAPL,2014-01-18,put,705.0,A,307.05,,308.3,,0,137,2013-06-24,-0.9767,0.0002,-8.827,9.1631,0.3173
2386,AAPL140118C00710000,AAPL,2014-01-18,call,710.0,A,0.37,,0.5,,0,3679,2013-06-24,0.0135,0.0002,-2.9402,10.497,0.329
2387,AAPL140118P00710000,AAPL,2014-01-18,put,710.0,A,311.85,,313.6,,0,881,2013-06-24,-0.9775,0.0002,-8.6529,8.5657,0.3173
2388,AAPL140118C00715000,AAPL,2014-01-18,call,715.0,A,0.4,,0.49,,0,834,2013-06-24,0.0126,0.0002,-2.7622,9.8577,0.329
2389,AAPL140118P00715000,AAPL,2014-01-18,put,715.0,A,316.9,,318.25,,0,153,2013-06-24,-0.9783,0.0002,-8.4883,8.0041,0.3173
2390,AAPL140118C00720000,AAPL,2014-01-18,call,720.0,A,0.35,,0.6,,5,2297,2013-06-24,0.0117,0.0002,-2.5938,9.2542,0.329
2391,AAPL140118P00720000,AAPL,2014-01-18,put,720.0,A,321.8,,323.5,,0,739,2013-06-24,-0.9791,0.0002,-8.3328,7.4764,0.3173
2392,AAPL140118C00725000,AAPL,2014-01-18,call,725.0,A,0.26,,1.0,,3,1323,2013-06-24,0.0109,0.0002,-2.4349,8.6845,0.329
2393,AAPL140118P00725000,AAPL,2014-01-18,put,725.0,A,326.85,,328.15,,0,365,2013-06-24,-0.9798,0.0002,-8.1858,6.981,0.3173
2394,AAPL140118C00730000,AAPL,2014-01-18,call,730.0,A,0.27,,0.76,,0,2450,2013-06-24,0.0101,0.0002,-2.285,8.1472,0.329
2395,AAPL140118P00730000,AAPL,2014-01-18,put,730.0,A,331.75,,333.45,,0,894,2013-06-24,-0.9804,0.0002,-8.047,6.5161,0.3173
2396,AAPL140118C00735000,AAPL,2014-01-18,call,735.0,A,0.29,,1.14,,0,585,2013-06-24,0.0094,0.0002,-2.1436,7.6407,0.329
2397,AAPL140118P00735000,AAPL,2014-01-18,put,735.0,A,336.75,,338.15,,0,58,2013-06-24,-0.981,0.0002,-7.9158,6.08,0.3173
2398,AAPL140118C00740000,AAPL,2014-01-18,call,740.0,A,0.27,,0.58,,49,4484,2013-06-24,0.0087,0.0002,-2.0103,7.1634,0.329
2399,AAPL140118P00740000,AAPL,2014-01-18,put,740.0,A,341.8,,343.55,,0,1482,2013-06-24,-0.9816,0.0002,-7.7921,5.6712,0.3173
2400,AAPL140118C00745000,AAPL,2014-01-18,call,745.0,A,0.28,,0.5,,100,1297,2013-06-24,0.0081,0.0002,-1.8847,6.7139,0.329
2401,AAPL140118P00745000,AAPL,2014-01-18,put,745.0,A,346.85,,348.15,,0,95,2013-06-24,-0.9821,0.0002,-7.6751,5.2882,0.3173
2402,AAPL140118C00750000,AAPL,2014-01-18,call,750.0,A,0.31,,0.4,,550,19260,2013-06-24,0.0075,0.0002,-1.7664,6.2907,0.329
2403,AAPL140118P00750000,AAPL,2014-01-18,put,750.0,A,351.65,,353.4,,1,4907,2013-06-24,-0.9825,0.0002,-7.5648,4.9294,0.3173
2404,AAPL140118C00755000,AAPL,2014-01-18,call,755.0,A,0.25,,0.63,,102,1925,2013-06-24,0.007,0.0002,-1.655,5.8924,0.329
2405,AAPL140118P00755000,AAPL,2014-01-18,put,755.0,A,356.8,,358.1,,0,161,2013-06-24,-0.983,0.0002,-7.4605,4.5936,0.3173
2406,AAPL140118C00760000,AAPL,2014-01-18,call,760.0,A,0.26,,1.17,,102,2349,2013-06-24,0.0065,0.0002,-1.5502,5.5179,0.329
2407,AAPL140118P00760000,AAPL,2014-01-18,put,760.0,A,361.6,,363.35,,0,108,2013-06-24,-0.9834,0.0001,-7.3621,4.2794,0.3173
2408,AAPL140118C00765000,AAPL,2014-01-18,call,765.0,A,0.24,,0.95,,102,867,2013-06-24,0.006,0.0002,-1.4517,5.1658,0.329
2409,AAPL140118P00765000,AAPL,2014-01-18,put,765.0,A,366.6,,368.3,,0,42,2013-06-24,-0.9838,0.0001,-7.2691,3.9855,0.3173
2410,AAPL140118C00770000,AAPL,2014-01-18,call,770.0,A,0.26,,0.7,,51,819,2013-06-24,0.0056,0.0002,-1.359,4.8348,0.329
2411,AAPL140118P00770000,AAPL,2014-01-18,put,770.0,A,371.75,,373.45,,0,34,2013-06-24,-0.9841,0.0001,-7.1812,3.7108,0.3173
2412,AAPL140118C00775000,AAPL,2014-01-18,call,775.0,A,0.17,,1.02,,0,1275,2013-06-24,0.0052,0.0001,-1.272,4.5239,0.329
2413,AAPL140118P00775000,AAPL,2014-01-18,put,775.0,A,376.55,,378.25,,0,74,2013-06-24,-0.9844,0.0001,-7.0982,3.454,0.3173
2414,AAPL140118C00780000,AAPL,2014-01-18,call,780.0,A,0.18,,1.03,,0,1205,2013-06-24,0.0047,0.0001,-1.1902,4.232,0.329
2415,AAPL140118P00780000,AAPL,2014-01-18,put,780.0,A,381.55,,383.25,,0,87,2013-06-24,-0.9847,0.0001,-7.0197,3.2142,0.3173
2416,AAPL140118C00785000,AAPL,2014-01-18,call,785.0,A,0.1,,1.16,,0,681,2013-06-24,0.0045,0.0001,-1.1134,3.9579,0.329
2417,AAPL140118P00785000,AAPL,2014-01-18,put,785.0,A,386.65,,388.35,,0,51,2013-06-24,-0.985,0.0001,-6.9455,2.9903,0.3173
2418,AAPL140118C00790000,AAPL,2014-01-18,call,790.0,A,0.26,,1.16,,0,975,2013-06-24,0.0041,0.0001,-1.0413,3.7008,0.329
2419,AAPL140118P00790000,AAPL,2014-01-18,put,790.0,A,391.8,,393.05,,0,62,2013-06-24,-0.9852,0.0001,-6.8753,2.7812,0.3173
2420,AAPL140118C00795000,AAPL,2014-01-18,call,795.0,A,0.22,,0.42,,0,1327,2013-06-24,0.0038,0.0001,-0.9736,3.4595,0.329
2421,AAPL140118P00795000,AAPL,2014-01-18,put,795.0,A,396.65,,398.25,,0,69,2013-06-24,-0.9855,0.0001,-6.8089,2.5862,0.3173
2422,AAPL140118C00800000,AAPL,2014-01-18,call,800.0,A,0.24,,0.32,,16,23270,2013-06-24,0.0036,0.0001,-0.9102,3.2333,0.329
2423,AAPL140118P00800000,AAPL,2014-01-18,put,800.0,A,401.55,,403.3,,0,2511,2013-06-24,-0.9857,0.0001,-6.746,2.4043,0.3173
2424,AAPL140118C00805000,AAPL,2014-01-18,call,805.0,A,0.21,,0.34,,86,722,2013-06-24,0.0033,0.0001,-0.8507,3.0212,0.329
2425,AAPL140118P00805000,AAPL,2014-01-18,put,805.0,A,406.75,,408.0,,0,80,2013-06-24,-0.9859,0.0001,-6.6864,2.2346,0.3173
2426,AAPL140118C00810000,AAPL,2014-01-18,call,810.0,A,0.21,,0.41,,0,2570,2013-06-24,0.0031,0.0001,-0.795,2.8224,0.329
2427,AAPL140118P00810000,AAPL,2014-01-18,put,810.0,A,411.65,,413.25,,0,25,2013-06-24,-0.9861,0.0001,-6.63,2.0764,0.3173
2428,AAPL140118C00815000,AAPL,2014-01-18,call,815.0,A,0.2,,0.72,,4,363,2013-06-24,0.0028,0.0001,-0.7426,2.6363,0.329
2429,AAPL140118P00815000,AAPL,2014-01-18,put,815.0,A,416.65,,418.05,,0,100,2013-06-24,-0.9862,0.0001,-6.5764,1.9292,0.3173
2430,AAPL140118C00820000,AAPL,2014-01-18,call,820.0,A,0.19,,0.88,,0,1317,2013-06-24,0.0026,0.0001,-0.6936,2.4619,0.329
2431,AAPL140118P00820000,AAPL,2014-01-18,put,820.0,A,421.45,,423.1,,0,50,2013-06-24,-0.9864,0.0001,-6.5256,1.7919,0.3173
